Date,element_id,average,Close,polarity25,polarity24,polarity23,polarity22,polarity21,polarity20,polarity19,polarity18,polarity17,polarity16,polarity15,polarity14,polarity13,polarity12,polarity11,polarity10,polarity9,polarity8,polarity7,polarity6,polarity5,polarity4,polarity3,polarity2,polarity1
9/18/12,1037,-0.022232414,1846.339966,0.601337794,-0.490361648,0.157648156,-0.216666667,0.175,-0.4,0,-0.280224269,0.309711241,-0.133333333,-0.045226702,-0.079056942,0.414254925,0.436384045,-0.533333333,-0.74877678,0,-0.335410197,0.166666667,-0.316666667,0.343121783,-0.226133508,-0.125,0.363803438,0.406451647
9/19/12,1038,-0.157846481,1841.130005,0.050889342,-0.041602515,0,0.054388775,-0.512569286,0.10184821,-0.058925565,-0.144337567,-0.283473355,-0.185485207,0.536429315,-0.5,-0.783929496,-0.135680105,-0.407040315,0,0.166666667,-0.277350098,0.23570226,-0.238592681,0.2,-0.533333333,-0.724882436,0.102062073,-0.56694671
9/20/12,1039,-0.135495413,1858.829956,0,-0.047245559,0.069337525,-0.216666667,0.027449743,-0.816496581,0.055901699,-0.226133508,0.028867513,-0.216666667,-0.135680105,0.108710822,0.09486833,0.006412497,-0.426907484,-0.224506628,0.247487373,-0.5,-0.447721504,-0.287228132,0,-0.648181216,0.022283441,0.163299316,-0.018569534
9/21/12,1040,-0.09437975,1872.25,-0.529150262,-0.2354681,-0.094491118,0.072760688,-0.188982237,-0.094491118,0.133333333,-0.581377674,0.1,0.033333333,-0.044194174,0.265395521,0,-0.158113883,-0.795495129,-0.167705098,0,0.164991582,0,-0.207306996,-0.166666667,0.028867513,-0.042874646,0.103947216,0.044194174
9/24/12,1041,-0.139320674,1860.77002,0,-0.213356632,-0.13327312,-0.111417203,0.391964748,-0.376889181,-0.151185789,-0.23570226,0.283473355,0,-0.200445931,-0.176776695,-0.12780193,-0.103279556,-0.618718434,-0.353553391,-0.25,-0.229809704,-0.37123106,-0.060302269,0.339549875,-0.324966842,-0.70724275,0.070710678,0.177237252
9/25/12,1042,-0.076536209,1872.01001,-0.088388348,0,-0.053452248,0.093961792,0.757071922,-0.035355339,-0.226133508,0.188982237,-0.138873015,-0.064549722,-0.277350098,0.405,-0.116666667,-0.244948974,-0.302371578,-0.485362672,-0.600832755,-0.165200646,0.163663418,0.064549722,-0.265165043,-0.491353815,-0.041602515,0,0.010972639
9/26/12,1043,-0.181999492,1866.52002,0.125721601,-0.35427583,-0.274003878,-0.012126781,-0.377964473,-0.158113883,-0.527644853,-0.144337567,-0.129099445,0,-0.046730793,-0.964494686,-0.212132034,-0.355594387,-0.485362672,-0.072168784,-0.266666667,-0.353553391,-0.266666667,-0.132582521,-0.22453656,0.459619408,0.163582576,-0.259807621,0.318952613
9/27/12,1044,-0.106807288,1857.439941,-0.241209076,0.060024505,0,-0.2125,0.065872572,0.458257569,-0.300549517,-0.510310363,-0.661437828,-0.565685425,0.028867513,-0.271023231,0.305085108,0.085504985,-0.15249857,-0.353553391,0.069337525,-0.122983739,0,0.083405766,-0.114904852,-0.18973666,0.05880862,-0.505181486,0.316227766
9/28/12,1045,-0.060816504,1865.619995,0.026726124,0.65,-0.051031036,-0.45,0.163299316,-0.396177387,-0.188982237,0.226133508,3.08E-17,-0.7125,0.331483287,0.156892908,-0.094491118,-0.5,0,-0.026726124,0.353553391,-0.680590277,0.31225606,-0.096637927,0.057353933,0.173205081,0,-0.8,0.025819889
10/1/12,1046,-0.13130032,1852.560059,0.152542554,-0.242600309,-0.138675049,-0.062469505,-0.13049908,0.106066017,-0.265165043,-0.166666667,0.128032138,-0.075592895,0.074620251,-0.585844933,0.137281295,-0.50416246,-0.208012574,-0.293987366,-0.13239899,0.012909944,-0.255155182,0.198431348,0.05,0.044194174,-0.058925565,-0.505181486,-0.561248608
10/2/12,1047,-0.049640252,1849.040039,0.133630621,-0.14250424,-0.25,0.284604989,-0.317542648,-0.277350098,-0.058384036,-0.124807544,0.281112771,-0.18973666,0.828516747,-0.02236068,-0.249615088,-0.010425721,-0.05,0,0,-0.237170825,0.512652416,-0.134164079,0.01767767,-0.454219979,-0.711512474,0.156173762,-0.225581198
10/3/12,1048,-0.169637501,1857.619995,0.01767767,-0.088388348,-0.305085108,-0.707106781,0,0,-0.474341649,0.245967478,-0.371390676,-0.529237747,-0.305085108,0.269260341,-0.194454365,0,-0.577350269,-0.166666667,0.216506351,0.606217783,-0.350000701,0,-0.024608745,-0.031622777,-0.79385662,-0.302371578,-0.375
10/4/12,1049,-0.100185874,1872.339966,0.083333333,-0.188982237,-0.404145188,-0.265165043,0.163299316,0.264575131,0.123140827,0.712656187,0.030151134,-0.102062073,-0.466666667,-0.158113883,-0.214373231,-0.122686932,-0.377964473,-0.453557368,-0.038933703,-0.042257713,-0.114707867,-0.300520382,-0.40824829,0.123743687,-0.263828094,-0.166666667,0.083333333
10/5/12,1050,-0.139106997,1885.52002,0,-0.101036297,-0.212132034,-0.658407169,-0.133333333,-0.177237252,-0.06092718,-0.500802927,-0.122474487,-0.142886902,0.599795942,-0.176776695,-0.206559112,0.02773501,0.160356745,0.226133508,-0.141421356,0.282901632,-0.839146392,-0.327871926,-0.59716955,0.173205081,-0.216506351,-0.175,-0.158113883
10/8/12,1051,-0.068401522,1890.900024,0.017149859,-0.142302495,0,-0.600832755,-0.15625,0.494974747,-0.291217603,-0.400891863,-0.180906807,-0.335410197,0,-0.230940108,0.223606798,0.693476093,-0.306186218,-0.059669873,0,0.27136021,0.229809704,-0.416025147,0,-0.176776695,-0.283473355,0.152127766,-0.211660105
10/9/12,1052,-0.143351341,1888.77002,-0.037688918,0,0,0.407040315,0.387528801,-0.19245009,-0.136930639,-0.22,-0.134703977,-0.1875,-0.058925565,-0.176776695,0.104446594,-0.906103045,-0.083333333,-0.919238816,-0.376473681,-0.216506351,0.160356745,0.65953192,-0.666666667,-0.096896279,-0.389711432,-0.316227766,-0.186554634
10/10/12,1053,-0.144447377,1865.089966,-0.585651607,-0.167705098,0,0,-0.265165043,-0.056694671,-0.178885438,0,-0.530330086,-0.02665009,0.241209076,-0.259272486,-0.618098256,-0.367423461,0.428660705,-0.309454071,0,-0.022874786,-0.32071349,0.510252039,-0.608511063,-0.257498909,-0.192078415,-0.036084392,0.011785113
10/11/12,1054,-0.201266069,1845.040039,-0.077174363,0.244948974,-0.169774938,0.086066297,-0.433012702,0.145542486,-0.188982237,0.266666667,-0.365338504,-0.331662479,-0.221845039,-0.025,-0.212132034,-0.23570226,-0.422115882,-0.75055535,-0.265165043,-0.633173824,-0.433012702,-0.061237244,-0.150755672,-0.25,-0.45,-0.023734644,-0.074501236
10/12/12,1055,-0.159806404,1851.959961,-0.283473355,-0.472455591,0,0.028867513,-0.1720618,-0.33823773,-0.094491118,-0.27537125,0.221839069,-0.277350098,-0.583333333,0.213453742,-0.426907484,0.283333333,-0.526965186,-0.361813613,0,-0.279650911,-0.089442719,-0.707106781,0.004685213,0.919609601,-0.543661827,-0.188982237,-0.045643546
10/15/12,1056,-0.146346255,1872.180054,0.19621405,-0.879529095,0.302371578,0.326598632,-0.239152941,0,-0.140069858,0.35150696,-0.193943934,-0.163299316,0,-0.37438839,-0.194454365,-0.06681531,0.413860469,-0.74313525,-0.545705156,-0.259272486,0.110940039,-0.386157785,0,0,-0.144337567,-0.359066249,-0.670820393
10/16/12,1057,-0.185347668,1833.079956,0,-0.319726384,-0.302371578,-0.198248141,-0.169424381,0,-0.195982374,0,-0.120604538,-0.438531036,-0.265165043,-0.166666667,-0.083333333,0.117867291,-0.548482756,-0.283473355,0,-0.150755672,-0.143684242,-0.399502532,-0.008370809,-0.831117208,0.00145865,-0.127577591,0
10/17/12,1058,-0.158812954,1815.689941,0,0.547842712,-0.126491106,-0.7,-0.257147817,0.085292764,0.245373864,-0.015811388,-0.553398591,0,0.148332447,0.122838454,-0.551135192,-0.018257419,-0.301511345,0.025819889,-0.56694671,-0.353553391,-0.188982237,0,-0.110940039,-0.611623523,-0.555465674,-0.38574533,0.151185789
10/18/12,1059,-0.091867256,1830.609985,0.070287612,0.661437828,-0.356076177,0,-0.693375245,0.018898224,0.252982213,-0.527517813,0.252982213,0.188982237,-0.633333333,0.100415802,-0.283473355,-0.048655846,0.417028828,-0.683333333,0.497493719,0,-0.25,-0.491353815,0,-0.559016994,0.030869745,-0.141421356,-0.120502554
10/19/12,1060,-0.031971019,1842.97998,0.204124145,0.230940108,0,0.70855166,-0.416025147,0.3,-0.158113883,-0.06681531,0,-0.349497088,-0.554700196,-0.147537093,0,-0.126491106,-0.154919334,0,0.379473319,-0.283473355,-0.226778684,0,0,-0.155997573,0,-0.063665602,0.081649658
10/22/12,1061,-0.148437422,1862.310059,-0.079056942,-0.051031036,-0.74313525,0.176776695,-0.530330086,-0.612372436,-0.477297077,0.053300179,-0.17098182,0.016903085,0,0.027854301,0.040479172,-0.104502811,0.261861468,-0.309359217,-0.395284708,-0.11696261,-0.480754615,-0.114707867,0.565108006,-0.27905263,-0.113389342,-0.275,0
10/23/12,1062,-0.184683078,1864.849976,0,-0.565685425,-0.499230177,-0.12,-0.3,-0.516666667,-0.123743687,-0.265165043,0.265165043,0.321269802,-0.150755672,-0.662203109,0.16583124,0.252982213,-0.79385662,-0.505181486,0.317542648,0,0.237170825,-0.381881308,-0.353553391,0.284604989,0,-0.727323862,-0.496397277
10/24/12,1063,-0.183128629,1871.890015,0.230940108,-0.25,-0.453557368,-0.614192269,-0.2,0.094491118,-0.511875111,0,0.145521375,-0.834386002,0.125108648,-0.188982237,-0.116666667,0.116743446,-0.3125,-0.201246118,0,-0.111803399,-0.144337567,-0.112382213,0,-0.6875,0.173205081,-0.447446459,-0.277350098
10/25/12,1064,-0.196599949,1879.550049,-0.094491118,-0.163299316,-0.202072594,0.158113883,-0.040824829,-0.244948974,0.230940108,0.219469056,0.146938457,-0.795495129,-0.441666667,-0.3122499,-0.283473355,-0.229809704,-0.491581624,0,-0.118033009,-0.56140044,-0.058925565,-0.790569415,0,0,-0.4375,-0.042640143,-0.361478446
10/26/12,1065,-0.162742409,1875.390015,-0.267261242,-0.494775334,0.383333333,-0.43102867,-0.108914639,-0.237170825,-0.503487835,-0.017407766,-0.166666667,-0.612372436,0,0.529137221,-0.82825117,0.240535118,0.345237873,-0.199567704,0.490008873,-0.540832691,-0.45,-0.324966842,0,-0.030618622,-0.777817459,-0.255186286,0.189513532
10/31/12,1066,-0.121069151,1878.609985,-0.064549722,-0.27136021,-0.18973666,0,-0.243718434,-0.216666667,-0.306186218,-0.41576092,0,-0.066666667,0.075592895,-0.213808994,-0.121267813,-0.333333333,-0.223606798,0.242535625,-0.047140452,-0.034668762,-0.094491118,-0.612372436,-0.007610196,0.472455591,0.115470054,-0.057993649,-0.411843884
11/1/12,1067,-0.103457675,1863.400024,-0.167718319,-0.702442828,-0.06681531,-0.083333333,0.265495395,-0.29104275,-0.189993368,-0.441941738,0.491353815,0.093466729,0,-0.529150262,0.145521375,0.274024243,0.208514414,-0.56694671,-0.200445931,-0.072168784,0.388057,-0.141421356,-0.265165043,-0.485362672,0,-0.407040315,0.158113883
11/2/12,1068,-0.132677347,1869.430054,-0.18973666,-0.265165043,0.180906807,-0.062104659,0.094491118,-0.241209076,-0.347850543,0,-0.241209076,-0.116803399,-0.3125,0.125,-0.301511345,-0.451848057,-0.569209979,0,-0.117669681,-0.233794761,0,0.229809704,-0.256284643,0.06882472,-0.36281485,0.033333333,0.020412415
11/5/12,1069,-0.12352195,1878.329956,0.138675049,-0.038490018,-0.318492851,0.075377836,-0.283473355,-0.395131664,0,0,-0.286741349,-0.037796447,0.366666667,-0.519771038,0.081649658,0.081649658,-0.316666667,-0.05,-0.21349125,0.037796447,0,-0.37123106,-1,0.18973666,0.139262125,-0.361478446,-0.006098697
11/6/12,1070,-0.140019895,1883.949951,-0.198431348,-0.377964473,-0.474341649,-0.653615585,-0.604743157,0.469574275,0.304670568,0.083333333,-0.105528971,0.1,-0.347439614,-0.141421356,-0.237170825,0.1161895,0.142886902,-0.76013979,-0.62364138,0.070395357,-0.255126019,0.118321596,0,0.062554324,-0.1,-0.074620251,-0.01423882
11/7/12,1071,0.014113615,1883.680054,0.045226702,-0.014433757,0.126491106,0.09486833,-0.053033009,0.223965878,0.115727512,-0.144337567,-0.014433757,-0.322748612,0,-0.18973666,0.353553391,0.028347335,-0.015811388,-0.120604538,-0.221502709,0.094491118,0.350317316,-0.513097682,-0.282842712,0.283333333,0.37123106,0.126491106,0.031378582
11/8/12,1072,-0.157555783,1881.140015,-0.265361389,-0.109108945,-0.150755672,0,-0.499904863,-0.459619408,-0.55,-0.151185789,0,0.483735599,-0.089221782,-0.151185789,-0.265094487,0.137198868,-0.510310363,-0.40824829,-0.106600358,-0.094938577,0.079056942,-0.3,0.175,0,-0.288675135,-0.288675135,-0.125
11/9/12,1073,-0.154957576,1884.660034,0,-0.204124145,0,-0.571547607,-0.166666667,-0.158920217,-0.026111648,-0.094491118,-0.094607148,-0.306186218,-0.333333333,-0.769800359,0,-0.402492236,0.462760191,-0.462531898,-0.120281306,0.4125,-0.0625,-0.15,0.232687537,-0.372568366,0.241897179,-0.32,-0.607622042
11/12/12,1074,-0.23018277,1867.719971,-0.347850543,-0.470678724,-0.607960019,-0.466666667,-0.306186218,0,-0.519522319,-0.472455591,-0.678386566,0.030151134,-0.165406703,-0.414254925,-0.391063638,-0.25819889,-0.213808994,0.110940039,0.481426452,-0.203736503,-0.088388348,-0.191880645,-0.954552445,-0.090453403,0.402432819,-0.126491106,0.188422558
11/13/12,1075,-0.137272425,1878.209961,-0.153370467,0.353553391,-0.213497998,-0.058333333,-0.86516595,0.151312624,0.040824829,-0.301511345,-0.766666667,0.1,0.058333333,-0.542115199,0.434659144,0.176410571,-0.411843884,-0.151185789,-0.178885438,0.404145188,0.442718872,-0.395284708,-0.377964473,-0.707106781,-0.301511345,-0.150755672,-0.018569534
11/14/12,1076,-0.196855638,1875.630005,-0.141421356,-1.020504077,-0.530330086,-0.674576985,-0.106066017,0.199223493,-0.185485207,0.087287156,-0.130558242,-0.022245559,0.400891863,0.075,0.18634482,-0.119256959,0.391964748,-0.5,-0.158113883,-0.41576092,0.288675135,-1.125977836,-0.490153037,-0.416666667,-0.606767391,-0.18973666,0.282842712
11/15/12,1077,-0.271057208,1878.47998,-0.474341649,0.176776695,0,-0.247487373,-0.261111435,-0.226778684,-1.175755077,-0.278897994,0,0,-0.353553391,-0.830850468,-0.294627825,0.011539834,-0.213453742,-0.083333333,-0.226778684,0.138675049,-0.294627825,-0.333333333,-1.067749636,-0.158113883,0.18973666,-0.2223641,-0.55
11/16/12,1078,-0.211973999,1896.650024,-0.114413156,-0.070710678,0.138743211,-0.564981898,-0.256284643,-0.56694671,-0.426907484,-0.353553391,0.003566949,-0.409570375,-0.953116065,0,-0.294174203,-0.173205081,0.402492236,0.139262125,-0.288675135,-0.433012702,0.146188203,0.158113883,-0.312761966,-0.577350269,-0.283473355,-0.303108891,0.094529418
11/19/12,1079,-0.216597519,1897.449951,-0.85732141,-0.123927658,0.033333333,0.095710638,-0.447446459,-0.218998919,0.093819419,0,-0.115470054,-0.441666667,-0.216666667,-0.554700196,-0.114396633,-0.060350985,-0.588804982,-0.616666667,0.35,-0.080845208,-0.5,-0.094491118,0.065558488,-0.353134771,-0.089802651,-0.11785113,-0.460817688
11/20/12,1080,-0.238260924,1888.530029,-0.416025147,0.151185789,-0.086769667,-0.577350269,-0.306186218,-0.118673221,-0.052128604,-0.534522484,0.182574186,-0.176776695,0.120277509,-0.204124145,0.038490018,-0.176776695,-0.681516167,-0.612372436,-0.035355339,-0.10625,0.353553391,-0.707106781,0,0.133333333,-1.278019301,-0.505181486,-0.360802677
11/21/12,1081,-0.125875979,1870.849976,-0.290895256,-0.632455532,-0.347850543,0.079056942,-0.111803399,-0.192940909,-0.196116135,0.282842712,-0.381881308,0,-0.203178954,0.064549722,0.21759707,-0.181901719,0.357770876,-0.088388348,-0.316774417,-0.102062073,-0.444729233,0.179678,0.105528971,0.135680105,-0.43376335,-0.360843918,-0.284018779
11/23/12,1082,-0.13007078,1877.859985,-0.661437828,0.226778684,0.018856181,-0.316227766,0.433333333,-0.226778684,-0.3125,-0.265165043,-0.553398591,-0.125,-0.204124145,0,-0.119310483,-0.031622777,-0.088563158,0.353553391,-0.474341649,-0.301247407,-0.603022689,0,-0.156892908,0.065223959,-0.058925565,0.096010647,0.053033009
11/26/12,1083,-0.149112637,1885.079956,-0.228813831,0.192153785,0.188982237,0,-0.400208279,0,-0.59750523,-0.3125,-0.63278485,-0.278543007,-0.176776695,-0.29192018,-0.451067111,-0.583160147,-0.316227766,0.38633762,0.907114735,-0.20587307,0.267261242,-0.173445477,0,-0.573924114,0.083333333,0.054772256,-0.585021367
11/27/12,1084,-0.109317036,1872.829956,-0.006694671,0,0.188982237,0.013867505,-0.365750753,-0.125723711,0.111803399,-0.142010291,-0.171302626,-0.346687623,0.269659686,-0.10394023,-0.245967478,-0.202072594,-0.525,-0.217828658,-0.135534369,-0.425,-0.163299316,-0.103279556,0,-0.139503175,0,-0.003172644,0.105528971
11/28/12,1085,-0.095161361,1888.030029,0,-0.503115295,-0.053079104,0.151185789,0.102062073,0.250950574,0.075377836,-0.188982237,-0.054272042,-0.195255675,0,-0.060868822,0,0,-0.266666667,-0.206155281,-0.73497776,0.544435723,-0.213675092,0.081649658,-0.666666667,-0.200445931,-0.240535118,0,0
11/29/12,1086,-0.130753123,1892.48999,-0.150755672,-0.417814511,0,0.02236068,-0.164991582,-0.181901719,-0.5,-0.404145188,-0.360942662,0.229808104,-0.377964473,0.609994281,-0.379473319,0.004702895,-0.14601932,-0.57,0.05547002,-0.557831938,0.244948974,-0.151005119,0.411096096,0.166666667,-0.201030278,-0.083333333,-0.366666667
11/30/12,1087,-0.066771061,1900.530029,-0.125,-0.561248608,0.173205081,0.231455025,0.285773803,-0.007808688,0,-0.085749293,-0.114707867,-0.505181486,0,-0.223606798,0,-0.133394594,0.205548048,-0.094491118,-0.066666667,-0.020412415,-0.094491118,-0.031862304,-0.215147753,-0.289533212,-0.391666667,-0.094289893,0.49
12/3/12,1088,-0.058966255,1911.910034,-0.383711731,0.6,-0.083333333,-0.466666667,-0.160356745,-4.91E-18,0.133333333,-0.252357307,-0.066666667,-0.216666667,-0.329908505,-0.083333333,-0.046423835,0.066666667,-0.2,0.094491118,-0.109108945,-0.353553391,0,-0.102062073,0.460872918,0.301247407,-0.387298335,0,0.110679718
12/4/12,1089,-0.132480784,1909.780029,-0.79385662,-0.1940285,0.378535961,-0.375,0.295918177,-0.145344419,-0.181789906,0,-0.106066017,0.494974747,-0.204124145,-0.133333333,0.218714154,-0.339919984,0.1375,-0.075592895,-0.153206469,-0.404145188,-0.132582521,-0.079056942,-0.55,0.041099747,-0.344048783,-0.666666667,0
12/5/12,1090,-0.211723768,1920.030029,-0.179605302,-0.226133508,-0.237170825,-0.681516167,-0.094491118,0.088388348,-0.216506351,-0.13764944,-1.2,-0.436049182,0.474341649,-0.252982213,-0.102062073,-0.072168784,0.03,-0.183258862,-0.337218672,-0.069631062,-0.291998558,-0.280186456,0.041602515,0.235747583,-0.45,-0.217052013,-0.497493719
12/6/12,1091,-0.189339375,1923.569946,-0.413675135,-0.557795987,-0.158113883,-0.333333333,-0.138675049,-0.827345152,-0.5,0.226778684,-0.3,-0.061871843,-0.094324222,0.604743157,-0.063245553,-0.158113883,-0.406586399,-0.301511345,-0.305085108,-0.223606798,-0.041120897,-0.510252039,-0.071443451,-0.170084013,-0.019245009,0.237170825,-0.146747933
12/7/12,1092,-0.180447334,1924.969971,0,-0.75,-0.164398987,-0.306186218,0,-0.120604538,0.426907484,-0.7,-0.205548048,-1.032795559,0.213200716,-0.711666667,-0.4,-0.386542227,0.282842712,0.268328157,0.386086982,0.134396801,0.09486833,-0.3125,-0.133333333,-0.553398591,-0.387528801,-0.182879466,0.02956789
12/10/12,1093,-0.235525405,1924.23999,-0.250817025,-0.447213595,-0.447213595,0,-0.416666667,-0.212132034,-0.500370233,0.302371578,-0.167705098,-0.063386569,-0.394522684,-0.363803438,-0.346410162,-0.176776695,0,-0.347850543,0,-0.618718434,0.054050711,-0.414613991,-0.353553391,0.106066017,0.003086835,-0.548482756,-0.283473355
12/11/12,1094,-0.157789637,1927.880005,-0.204124145,-0.237170825,-0.490747729,-0.088388348,0.575,-0.226778684,-0.071443451,-0.166666667,-0.08,0.040824829,-0.776580275,0,-0.068041382,-0.0625,0.026516504,0.048666426,-0.2081666,-0.395284708,-0.482418151,0,-0.256284643,-0.090138782,-0.010910895,-0.041702883,-0.678400525
12/12/12,1095,-0.013963972,1940.459961,0,0.01118034,0,-0.160356745,-0.204124145,0.079056942,0,0.152797444,0.604743157,-0.212132034,-0.289952974,0.333333333,0,0,0.097072534,-0.067158061,-0.195982374,-0.300520382,0.103279556,-0.154919334,-0.030151134,0.172103061,0,-0.287368483,0
12/13/12,1096,-0.250658746,1949.439941,-0.340136226,0.036181361,0.03812511,-0.071913963,-0.479186358,0.079056942,-0.309628108,-0.226133508,-0.028867513,-0.153093109,-0.188982237,0.229809704,-0.350864584,-0.547885546,-0.260643018,0.177947182,-0.833333333,-0.272772363,-0.43719145,0,-0.35,-0.106904497,-0.74505313,0,-1.125
12/14/12,1097,-0.150385176,1951.27002,0.259807621,0.347850543,0,-0.705014507,0.283473355,0,0,-0.144671109,0.031622777,0,-0.27136021,0,-0.983333333,-0.814618279,-0.22,-0.306186218,-0.299184606,-0.102774024,-0.062554324,0,-0.460817688,0.416666667,-0.360843918,-0.216506351,-0.151185789
12/17/12,1098,-0.173377774,1950.790039,-0.472455591,-0.37123106,-0.282122355,-0.066666667,-0.25,0.161246172,-0.176776695,-0.003429972,0,-0.212132034,-0.111803399,-0.138675049,-0.249615088,-0.288675135,0.01180373,0,0.028867513,-0.188982237,0.160356745,-0.011470787,-0.75,0,-0.437061469,0.041702883,-0.727323862
12/18/12,1099,-0.170584105,1943.890015,0.0875,-0.302371578,-0.188982237,-0.226133508,0,-0.23570226,-0.265165043,-0.030618622,0.188982237,0.088388348,-0.530330086,-0.233333333,-0.233333333,-0.133630621,0.060302269,-0.333333333,-0.150755672,0.12001984,-0.01767767,-0.330718914,0.266666667,-0.29192018,-0.7,-0.472455591,-0.4
12/19/12,1100,-0.219135935,1930.109985,-1.285079208,0.466995497,-0.259671843,-0.283473355,0.033333333,-0.176776695,-0.485362672,-0.05,-1.016136474,-0.472455591,-0.207846097,-0.035355339,-0.06681531,0.151185789,-0.440981049,-0.039797202,-0.047434165,-0.070593467,-1.246249275,0.216506351,-0.707106781,-0.072168784,0.366666667,0.250217297,0
12/20/12,1101,-0.281850121,1936.160034,-0.618465844,-0.282842712,-0.267261242,-0.020412415,-0.5,-0.293938769,-0.730296743,-0.583333333,0,0,0.030151134,-0.618282077,-0.1720618,-0.047434165,-0.176776695,-0.046423835,0.073295534,-0.472076945,-0.106904497,-0.935414347,-0.053881591,-0.13764944,-0.125,-0.282842712,-0.678400525
12/21/12,1102,-0.10102273,1937.780029,0.150260191,-0.651772731,-0.714434508,-0.479186358,0.447213595,-0.176776695,0.176776695,-0.154919334,0.139262125,-0.329056942,0.164285714,0,0.233671292,-0.088388348,-0.05,0.191485422,-0.693375245,-0.464238345,-0.25,0.053033009,0.090122655,0,0.212132034,-0.331662479,0
12/24/12,1103,-0.209906984,1941.98999,-0.265165043,0,-0.223606798,-0.309838668,-0.401477534,-0.25,-0.083562902,-0.39,-0.612372436,0.653834842,-0.088388348,-0.472455591,-0.176776695,-0.083333333,-0.037139068,0.409038354,-0.335410197,-0.377145548,-0.387298335,-0.316227766,-0.102062073,-0.364900225,-0.472455591,-0.474341649,-0.08659
12/26/12,1104,-0.074179345,1956.97998,-0.072168784,0.357770876,-0.636396103,0.209228274,-4.87E-05,-0.16875,-0.166666667,0.13764944,0.600099198,-0.208012574,-0.721687836,-0.119502261,0.188982237,-0.121697085,-0.122441968,-0.017936378,-0.424852916,0,0,-0.208012574,0.086319117,-0.580947502,-0.133630621,0.235339362,0.032879797
12/27/12,1105,-0.139212826,1959.47998,-0.331976405,0,-0.226133508,0,-5.25E-18,-0.259086701,-0.6,0.189563852,0,-0.010206207,-0.316227766,0.1,0.149769053,0.075377836,-0.065465367,-0.363661931,-0.089442719,-0.477787836,0.115470054,-0.246586216,0.284604989,-0.530330086,-0.601040764,-0.277160931,0
12/28/12,1106,-0.121519896,1962.869995,-0.283473355,0.284604989,7.70E-18,-1.14922334,0.16583124,0.240535118,0.075707192,-0.25,0.241209076,0.087287156,-0.553398591,0.026726124,0,-0.335875721,0.241209076,0.190918831,-0.072168784,-0.14207508,-0.359210604,-0.094491118,0.176776695,-0.133333333,-0.271057599,-0.647198296,-0.477297077
12/31/12,1107,-0.22711863,1962.609985,-0.09486833,-0.202072594,-0.208206628,0.111417203,-0.153093109,-0.158113883,-0.596302711,-0.227985007,0,-0.714285714,-0.130558242,0,-0.075377836,-0.833333333,-0.19245009,-0.23391517,0.307404532,-0.746442455,-0.182998284,0.05,-0.55684659,0.282842712,-0.216506351,-0.529150262,-0.377123617
1/2/13,1108,-0.227600378,1949.97998,-0.18,-0.453557368,-0.334076552,-0.733333333,-0.115470054,-0.159900537,-0.618718434,-0.707106781,0.277350098,-0.283473355,-0.007363762,-0.039326756,-0.684653197,-0.156892908,-0.129903811,-0.565685425,-0.989949494,0.158113883,-0.25,-0.16217404,0.191755785,0.018898224,-0.094491118,0.294594152,0.035355339
1/3/13,1109,-0.183121307,1959.530029,-0.448690906,0.21821789,0.025,-0.572871555,0.266666667,-0.808290377,0.252982213,-0.527644853,0.268328157,0,-0.166666667,-0.150755672,0,-0.548482756,-0.959383483,-0.465260334,0.02773501,-0.467707173,-0.708333333,0,0.266666667,0,0.110940039,-0.252982213,0.0625
1/4/13,1110,-0.233138026,1957.219971,-1.224744871,-0.125,-0.502128877,-0.265165043,-1.006522844,0.188982237,-0.133333333,-0.353553391,0.093541435,-0.088892112,-0.19445969,-0.069337525,-0.579148584,0.090369611,-0.030151134,0.26363022,-0.133630621,-0.671582257,-0.335410197,-0.158113883,0.041666667,0.076793566,-0.292922467,-0.144337567,-0.275
1/7/13,1111,-0.122359599,1960.959961,-0.188982237,0,0.529150262,-0.5,-0.124807544,-0.329983165,-0.158113883,-0.519485781,0.125,-0.282842712,0.094290233,-0.566370781,0.411843884,0.512569286,0.287368483,-0.302371578,0,0.151185789,0,-0.133333333,-0.411096096,-0.283473355,-0.775671752,-0.053033009,-0.540832691
1/8/13,1112,-0.082866309,1960.22998,0.275298881,-0.671751442,-0.204124145,-0.081649658,0.014433757,-0.285773803,0.460817688,0.216666667,0,-0.195982374,-0.21821789,-0.080295507,0.391311896,0,-0.447834295,-0.064549722,0,-1.11369318,-0.085,-0.237170825,0,0,0.445659211,0.062554324,-0.252357307
1/9/13,1113,-0.159695722,1973.319946,-0.252982213,-0.125108648,-0.326598632,-0.164924983,-0.188982237,-0.03125,0.259554274,-0.237170825,-0.134164079,0.125,0.147087101,-0.505181486,-0.283473355,-0.472455591,-0.158113883,-0.070710678,-0.062469505,-0.204124145,0,-0.158113883,-0.282842712,0,-0.841872912,-0.333333333,0.309838668
1/10/13,1114,-0.134012588,1974.619995,-0.23765274,0.151185789,-0.179605302,-0.133333333,-0.571547607,-0.032085913,-0.421775695,0.176776695,-0.445668812,0.173925271,0.309838668,-0.072980045,-0.333333333,-0.635968963,0.221880078,0.141421356,0.129452694,-0.351781182,-0.4,-0.239677933,0,0.133630621,-0.575655548,0.031622777,-0.188982237
