element_id,Date,polarity1,polarity2,polarity3,polarity5
870,1/20/12,0,-0.093831486,0.594491118,-0.377964473
871,1/23/12,-0.216506351,-0.032382784,-0.109605147,-0.371567625
872,1/24/12,0.067474152,-0.412289032,0,-0.036742346
873,1/25/12,0.209211525,-0.188982237,0,-0.412948321
874,1/26/12,-0.279508497,-0.237170825,-0.38,0.39980483
875,1/27/12,-0.5,-0.014119972,-0.474341649,-0.226778684
876,1/30/12,0.176776695,0,0.27905263,-0.1875
877,1/31/12,-0.109745559,-0.1,-0.158113883,-0.08660254
878,2/1/12,-0.083562902,-0.714434508,0,-0.322748612
879,2/2/12,0,0.38317154,0,-0.158771324
880,2/3/12,0.170560573,-0.245676907,-0.158113883,-0.104166667
881,2/6/12,5.44E-18,-0.375325945,-0.51387012,0
882,2/7/12,0,-0.318198052,-0.383333333,0
883,2/8/12,0.267261242,-0.054554473,-0.229415734,0.088388348
884,2/9/12,-0.25324573,-0.402006029,-0.679889697,-0.081649658
885,2/10/12,-0.084887469,-0.167829278,-0.389711432,-0.210681557
886,2/13/12,-0.373498376,-0.208012574,0.145558617,-0.859307332
887,2/14/12,0.062462087,-0.229415734,0,-0.141421356
888,2/15/12,-0.357770876,-0.265165043,0.176776695,0
889,2/16/12,-0.167038276,-0.149120227,-0.256326208,0.06000992
890,2/17/12,0.003889075,-0.830850468,0.21821789,-0.088388348
891,2/21/12,-0.272035537,-0.335410197,-0.412948321,0
892,2/22/12,-0.163299316,-0.347011047,-0.176776695,-0.158113883
893,2/23/12,-0.226778684,0.6985026,-0.2488044,0.083333333
894,2/24/12,0,-0.466666667,-0.173719807,-0.237170825
895,2/27/12,-0.223606798,0.12792043,0,0.188982237
896,2/28/12,-0.02773501,0.02773501,-0.2375,-0.399935567
897,2/29/12,-0.424264069,0.094491118,-0.25,0.264575131
898,3/1/12,-0.331976405,-0.158113883,0.175,-0.68
899,3/2/12,-0.203199285,-0.394446746,-0.075592895,-0.539640733
900,3/5/12,-0.296547109,0.230940108,0.241426193,0.158113883
901,3/6/12,-0.181220609,0.346738046,-0.335410197,0
902,3/7/12,-0.103279556,-0.295980011,0.308785132,0.075377836
903,3/8/12,-0.654653671,-0.256284643,-0.097072534,-0.089442719
904,3/9/12,0.2,-0.111803399,-0.163299316,0.062405962
905,3/12/12,-0.829156198,0.047434165,-0.122686932,0.018898224
906,3/13/12,-0.135680105,-1.020620726,-0.033333333,-0.173369023
907,3/14/12,-0.054554473,-0.526965186,-0.142302495,0.141421356
908,3/15/12,-0.614918694,-0.113303103,0.120135573,-0.139739139
909,3/16/12,-0.735866836,0.081110711,0.212132034,0.245373864
910,3/19/12,0,-0.247386338,-0.402492236,-0.237170825
911,3/20/12,0,-0.375,-0.079056942,0.106066017
912,3/21/12,-0.154919334,0,-0.45,-0.120604538
913,3/22/12,-0.204639434,-0.433012702,-0.075623059,-0.783333333
914,3/23/12,-0.813172798,-0.376889181,-0.223606798,-0.266666667
915,3/26/12,0,0.483333333,0,0.316599445
916,3/27/12,0,0.016903085,-0.137198868,-0.176504522
917,3/28/12,-0.307125066,-0.637530185,-0.095262794,0.283473355
918,3/29/12,-0.169022368,0,0,0
919,3/30/12,0.147959089,0,-0.732940912,-0.208906709
920,4/2/12,0,0.020412415,0,-0.239718268
921,4/3/12,-0.56694671,0.015075567,-0.25,-0.020554805
922,4/4/12,-0.236007346,-0.23570226,-0.188982237,0.305505046
923,4/5/12,0.138675049,-0.176776695,0.111803399,-0.516666667
924,4/9/12,-0.302371578,-0.125,-0.40990453,0.026058472
925,4/10/12,-0.565685425,-0.316227766,-0.40824829,-0.416025147
926,4/11/12,-0.288675135,0.629663854,-0.50779636,0.47595405
927,4/12/12,-0.033333333,0.217088168,-0.094491118,-0.085280287
928,4/13/12,0.709208143,-0.505964426,0,-0.511681719
929,4/16/12,0.21821789,0.089802651,-0.267277236,-0.208012574
930,4/17/12,-0.575874441,-0.883883476,-0.245180824,0.50877517
931,4/18/12,-0.286435777,-0.375,0.2,0
932,4/19/12,0,-0.09701425,-0.553398591,0.259807621
933,4/20/12,0.336388381,-0.166666667,-0.377964473,-0.122838454
934,4/23/12,-0.618098256,-0.268793601,-0.176776695,-0.580962301
935,4/24/12,0.079056942,0.265165043,0.078262379,0.244948974
936,4/25/12,0.0125,-0.516397779,-0.274241378,0.316586912
937,4/26/12,0.618718434,-0.057353933,0,0.494974747
938,4/27/12,-0.12438839,-0.027854301,-0.65,-0.204124145
939,4/30/12,0,0.02773501,0.012909944,-0.193649167
940,5/1/12,0,-0.397747564,-0.157648156,-0.216506351
941,5/2/12,0.083333333,-0.028867513,0.176776695,-0.268328157
942,5/3/12,-0.346687623,0,0.118410117,0.142644288
943,5/4/12,-0.205548048,-0.305741311,-0.240535118,0.0875
944,5/7/12,-0.186314211,-0.25819889,0.447721504,0
945,5/8/12,0.199692071,-0.244948974,0.073029674,-0.244948974
946,5/9/12,0.2,0.084995002,0.069337525,0.006190511
947,5/10/12,-0.018898224,0,-0.333333333,0.125108648
948,5/11/12,-0.164991582,-0.416619045,0,0
949,5/14/12,-0.007444324,0,0,-0.236643191
950,5/15/12,0.319801075,0.170084013,0.301511345,0
951,5/16/12,-0.07,-0.053452248,-0.150755672,-0.158113883
952,5/17/12,-0.181901719,-0.534048999,-0.481125224,0.116059586
953,5/18/12,-0.653197265,-0.12489996,0.332820118,0.212132034
954,5/21/12,-0.81406388,-0.072168784,-0.377964473,0
955,5/22/12,-0.154919334,-0.257247878,-0.7875,0.116666667
956,5/23/12,-0.179605302,0.335410197,-0.141421356,-0.256284643
957,5/24/12,-0.395284708,-0.216506351,-0.010096798,-0.40824829
958,5/25/12,0,0,-0.106066017,0.231452995
959,5/29/12,-0.121267813,-0.107863874,0.201491106,-0.303169531
960,5/30/12,0.036380344,-0.29104275,-0.01767767,-0.244948974
961,5/31/12,0.018073922,0.482418151,0.225,0
962,6/1/12,0,-0.644317273,-0.083333333,-0.187638837
963,6/4/12,-0.266666667,0.212132034,-0.469485534,-0.056694671
964,6/5/12,0.033333333,-0.26,-0.048507125,-0.360802677
965,6/6/12,0,-0.081127065,0.267261242,-0.08125
966,6/7/12,-0.048112522,0.316666667,-0.204124145,0.694022094
967,6/8/12,0.145521375,0.254950976,0.035355339,0.092320746
968,6/11/12,-0.048112522,-0.2375,0.06092718,-0.266123133
969,6/12/12,0.665640235,-0.097072534,0.425,-0.094491118
970,6/13/12,-0.115470054,-0.085280287,0.335410197,0
971,6/14/12,0.401477534,-0.416666667,0.178885438,-0.516666667
972,6/15/12,0,-0.121267813,-0.472455591,0.030403806
973,6/18/12,-0.047140452,-0.094280904,0.144484454,-0.25560386
974,6/19/12,-0.02344149,0.7,-0.321112198,-0.125
975,6/20/12,-0.158113883,0.282842712,-0.236227796,-0.128839343
976,6/21/12,0.088388348,-0.308333333,-0.264575131,-0.22453656
977,6/22/12,-0.030151134,-0.989949494,0,-0.306186218
978,6/25/12,-0.216506351,0.167125804,0,0.030935922
979,6/26/12,-0.283473355,-0.25,-0.346687623,0
980,6/27/12,0.43643578,-0.18,-0.530330086,0.593857446
981,6/28/12,0.103279556,-0.40824829,-0.235747583,-0.009805807
982,6/29/12,-0.149624594,-0.133333333,-0.263661931,-0.230408844
983,7/2/12,0.247487373,0,-0.087038828,-0.301511345
984,7/3/12,-0.133394594,0,-0.283333333,0.180906807
985,7/5/12,-0.054554473,-0.104180802,-0.217855313,0.057735027
986,7/6/12,-0.693375245,-0.052128604,-0.143684242,0
987,7/9/12,-0.10344425,-0.05253938,-0.306316482,0.166666667
988,7/10/12,-0.389711432,-0.151225725,0.243748303,-0.388770957
989,7/11/12,0.25,-0.246475151,-0.414613991,0.171861466
990,7/12/12,0.223606798,-0.229809704,-0.4,0.303169531
991,7/13/12,-0.897381813,-0.424437344,-0.216038193,0.01118034
992,7/16/12,-0.381881308,-0.283473355,-0.040824829,0
993,7/17/12,0.158113883,0.3,0,-0.331662479
994,7/18/12,-0.574736966,0,-0.60580127,-0.151185789
995,7/19/12,-0.38890873,0.309838668,-0.316227766,0.373777061
996,7/20/12,0.158113883,-0.29104275,-0.145521375,-0.30567333
997,7/23/12,0.016538714,-0.173205081,-0.45539157,-0.689785163
998,7/24/12,0.223661006,0.033333333,-0.250950574,-0.294174203
999,7/25/12,-0.25,0.4,0.002929463,-0.286435777
1000,7/26/12,0.053300179,0.1,-1.0322805,0
1001,7/27/12,0.303108891,0,-0.094491118,-0.167829278
1002,7/30/12,0.041309541,-0.068624357,-0.512376387,0.055745735
1003,7/31/12,-0.25,-0.096225045,-0.151185789,0
1004,8/1/12,-0.191880645,0,0.028867513,0.584467761
1005,8/2/12,0.158113883,0.109870053,-0.671751442,-0.060231847
1006,8/3/12,0.448690906,-0.368515361,0.135534369,-0.106600358
1007,8/6/12,0.200346921,0,-0.213453742,-0.163299316
1008,8/7/12,0.032879797,-0.296928723,-0.126178654,-0.816496581
1009,8/8/12,-0.052128604,0.04,-0.064549722,-0.441941738
1010,8/9/12,0.080295507,0.208852508,0.291666667,-0.226133508
1011,8/10/12,-0.348038622,-0.002090056,-0.356019662,-0.252982213
1012,8/13/12,0.1,-0.450547811,0.333333333,-0.06681531
1013,8/14/12,-0.612372436,-0.472455591,-0.134164079,-0.341121146
1014,8/15/12,0,-0.41576092,-0.021821789,0.166666667
1015,8/16/12,0,-0.331662479,-0.516397779,-0.366666667
1016,8/17/12,-0.525,-0.03246699,-0.301511345,-0.5
1017,8/20/12,-0.012126781,-0.709208143,0.110679718,0.102062073
1018,8/21/12,0.226778684,0.044901326,0,-0.142009389
1019,8/22/12,-0.150208189,-0.017457431,0,-0.269407953
1020,8/23/12,-0.036380344,0,-0.206155281,0.183292633
1021,8/24/12,-0.111803399,0.014433757,0.014953436,-0.374422632
1022,8/27/12,-0.150755672,0,-0.452257711,-0.086962636
1023,8/28/12,0.24,0.344646769,0.046399486,-0.049029034
1024,8/29/12,-0.403190402,0.087038828,-0.050455364,-0.583333333
1025,8/30/12,-0.550597761,-0.188982237,-0.250217297,-0.603200892
1026,8/31/12,-0.16583124,0.287352447,-0.434659144,-0.240330389
1027,9/4/12,-0.220970869,-0.267261242,-0.406586399,-0.028867513
1028,9/5/12,-0.353553391,0.027277236,-0.088388348,0.018898224
1029,9/6/12,0,0.057353933,-0.351972331,-0.115470054
1030,9/7/12,-0.226976345,-0.212132034,-1.200198396,-0.112841831
1031,9/10/12,-0.167705098,-0.376889181,0.08660254,-0.376889181
1032,9/11/12,-0.441941738,0,0,0
1033,9/12/12,-0.3125,-0.176776695,-0.05547002,-0.38122034
1034,9/13/12,-0.072168784,-0.144337567,-0.293987366,-0.262706075
1035,9/14/12,0.062650539,-0.283333333,-0.162045304,-0.045226702
1036,9/17/12,-0.173205081,-0.459619408,0.3125,-0.104257207
1037,9/18/12,0.406451647,0.363803438,-0.125,0.343121783
1038,9/19/12,-0.56694671,0.102062073,-0.724882436,0.2
1039,9/20/12,-0.018569534,0.163299316,0.022283441,0
1040,9/21/12,0.044194174,0.103947216,-0.042874646,-0.166666667
1041,9/24/12,0.177237252,0.070710678,-0.70724275,0.339549875
1042,9/25/12,0.010972639,0,-0.041602515,-0.265165043
1043,9/26/12,0.318952613,-0.259807621,0.163582576,-0.22453656
1044,9/27/12,0.316227766,-0.505181486,0.05880862,-0.114904852
1045,9/28/12,0.025819889,-0.8,0,0.057353933
1046,10/1/12,-0.561248608,-0.505181486,-0.058925565,0.05
1047,10/2/12,-0.225581198,0.156173762,-0.711512474,0.01767767
1048,10/3/12,-0.375,-0.302371578,-0.79385662,-0.024608745
1049,10/4/12,0.083333333,-0.166666667,-0.263828094,-0.40824829
1050,10/5/12,-0.158113883,-0.175,-0.216506351,-0.59716955
1051,10/8/12,-0.211660105,0.152127766,-0.283473355,0
1052,10/9/12,-0.186554634,-0.316227766,-0.389711432,-0.666666667
1053,10/10/12,0.011785113,-0.036084392,-0.192078415,-0.608511063
1054,10/11/12,-0.074501236,-0.023734644,-0.45,-0.150755672
1055,10/12/12,-0.045643546,-0.188982237,-0.543661827,0.004685213
1056,10/15/12,-0.670820393,-0.359066249,-0.144337567,0
1057,10/16/12,0,-0.127577591,0.00145865,-0.008370809
1058,10/17/12,0.151185789,-0.38574533,-0.555465674,-0.110940039
1059,10/18/12,-0.120502554,-0.141421356,0.030869745,0
1060,10/19/12,0.081649658,-0.063665602,0,0
1061,10/22/12,0,-0.275,-0.113389342,0.565108006
1062,10/23/12,-0.496397277,-0.727323862,0,-0.353553391
1063,10/24/12,-0.277350098,-0.447446459,0.173205081,0
1064,10/25/12,-0.361478446,-0.042640143,-0.4375,0
1065,10/26/12,0.189513532,-0.255186286,-0.777817459,0
1066,10/31/12,-0.411843884,-0.057993649,0.115470054,-0.007610196
1067,11/1/12,0.158113883,-0.407040315,0,-0.265165043
1068,11/2/12,0.020412415,0.033333333,-0.36281485,-0.256284643
1069,11/5/12,-0.006098697,-0.361478446,0.139262125,-1
1070,11/6/12,-0.01423882,-0.074620251,-0.1,0
1071,11/7/12,0.031378582,0.126491106,0.37123106,-0.282842712
1072,11/8/12,-0.125,-0.288675135,-0.288675135,0.175
1073,11/9/12,-0.607622042,-0.32,0.241897179,0.232687537
1074,11/12/12,0.188422558,-0.126491106,0.402432819,-0.954552445
1075,11/13/12,-0.018569534,-0.150755672,-0.301511345,-0.377964473
1076,11/14/12,0.282842712,-0.18973666,-0.606767391,-0.490153037
1077,11/15/12,-0.55,-0.2223641,0.18973666,-1.067749636
1078,11/16/12,0.094529418,-0.303108891,-0.283473355,-0.312761966
1079,11/19/12,-0.460817688,-0.11785113,-0.089802651,0.065558488
1080,11/20/12,-0.360802677,-0.505181486,-1.278019301,0
1081,11/21/12,-0.284018779,-0.360843918,-0.43376335,0.105528971
1082,11/23/12,0.053033009,0.096010647,-0.058925565,-0.156892908
1083,11/26/12,-0.585021367,0.054772256,0.083333333,0
1084,11/27/12,0.105528971,-0.003172644,0,0
1085,11/28/12,0,0,-0.240535118,-0.666666667
1086,11/29/12,-0.366666667,-0.083333333,-0.201030278,0.411096096
1087,11/30/12,0.49,-0.094289893,-0.391666667,-0.215147753
1088,12/3/12,0.110679718,0,-0.387298335,0.460872918
1089,12/4/12,0,-0.666666667,-0.344048783,-0.55
1090,12/5/12,-0.497493719,-0.217052013,-0.45,0.041602515
1091,12/6/12,-0.146747933,0.237170825,-0.019245009,-0.071443451
1092,12/7/12,0.02956789,-0.182879466,-0.387528801,-0.133333333
1093,12/10/12,-0.283473355,-0.548482756,0.003086835,-0.353553391
1094,12/11/12,-0.678400525,-0.041702883,-0.010910895,-0.256284643
1095,12/12/12,0,-0.287368483,0,-0.030151134
1096,12/13/12,-1.125,0,-0.74505313,-0.35
1097,12/14/12,-0.151185789,-0.216506351,-0.360843918,-0.460817688
1098,12/17/12,-0.727323862,0.041702883,-0.437061469,-0.75
1099,12/18/12,-0.4,-0.472455591,-0.7,0.266666667
1100,12/19/12,0,0.250217297,0.366666667,-0.707106781
1101,12/20/12,-0.678400525,-0.282842712,-0.125,-0.053881591
1102,12/21/12,0,-0.331662479,0.212132034,0.090122655
1103,12/24/12,-0.08659,-0.474341649,-0.472455591,-0.102062073
1104,12/26/12,0.032879797,0.235339362,-0.133630621,0.086319117
1105,12/27/12,0,-0.277160931,-0.601040764,0.284604989
1106,12/28/12,-0.477297077,-0.647198296,-0.271057599,0.176776695
1107,12/31/12,-0.377123617,-0.529150262,-0.216506351,-0.55684659
1108,1/2/13,0.035355339,0.294594152,-0.094491118,0.191755785
1109,1/3/13,0.0625,-0.252982213,0.110940039,0.266666667
1110,1/4/13,-0.275,-0.144337567,-0.292922467,0.041666667
1111,1/7/13,-0.540832691,-0.053033009,-0.775671752,-0.411096096
1112,1/8/13,-0.252357307,0.062554324,0.445659211,0
1113,1/9/13,0.309838668,-0.333333333,-0.841872912,-0.282842712
1114,1/10/13,-0.188982237,0.031622777,-0.575655548,0
1115,1/11/13,0.115470054,-0.634910308,0,-0.472455591
1116,1/14/13,0.046423835,-0.625543242,-0.211695099,-0.40824829
1117,1/15/13,0.006791399,-0.400891863,-0.114904852,-0.112071934
1118,1/16/13,0.030618622,0.154919334,0,-0.309359217
1119,1/17/13,0.55,0.045643546,-0.56694671,-0.088388348
1120,1/18/13,0.032879797,-0.090580089,-0.223606798,0.031622777
1121,1/22/13,0.095283844,-0.503487835,0,-0.505181486
1122,1/23/13,0,-0.166666667,-0.0625,-0.158113883
1123,1/24/13,-0.425,-0.075377836,-0.151199791,-0.15
1124,1/25/13,-0.201356939,-0.0375,0.247487373,0.064549722
1125,1/28/13,-0.110679718,-0.684574946,-0.088388348,0.311289321
1126,1/29/13,0,-0.177198945,0,0.106904497
1127,1/30/13,-0.44907312,0,0.671317113,-0.190065778
1128,1/31/13,-0.11785113,-0.056694671,-0.226133508,-0.296928723
1129,2/1/13,-0.138675049,0,0.360078366,-0.081649658
1130,2/4/13,0.363803438,-0.02236068,0,0.14568469
1131,2/5/13,-0.061871843,0.071547752,-0.395284708,-0.167705098
1132,2/6/13,0,-0.00745356,0.565685425,0.259807621
1133,2/7/13,-0.277350098,-0.316227766,0.183711731,-0.303169531
1134,2/8/13,-0.018257419,0.082495791,0.111803399,0.376889181
1135,2/11/13,-0.081831709,-0.473761543,0.066666667,-0.214373231
1136,2/12/13,0.213497998,0.030151134,0.273861279,0.066666667
1137,2/13/13,0.25,-0.374277081,-0.754867923,-0.030151134
1138,2/14/13,-0.826666667,0,-0.497198031,-0.412948321
1139,2/15/13,0,-0.063245553,0,-0.619677335
1140,2/19/13,-0.376889181,0.303980009,0,0.312540265
1141,2/20/13,0.160123499,-0.653197265,-0.522341755,-0.216506351
1142,2/21/13,0.067082039,0.388770957,-0.614918694,-0.106600358
1143,2/22/13,0.052915026,-0.04330127,-0.333333333,-0.412948321
1144,2/25/13,-0.464758002,-0.541666667,0.138675049,0.110940039
1145,2/26/13,-0.138675049,0.033333333,0,0.144337567
1146,2/27/13,-0.147313913,-1.466666667,0.124503371,0.031622777
1147,2/28/13,-0.245373864,-0.516666667,-0.166698715,-0.25560386
1148,3/1/13,0.230940108,-0.237170825,-0.761077611,-0.170715968
1149,3/4/13,0.604743157,-0.377964473,-0.070710678,-0.565685425
1150,3/5/13,-0.076666667,-0.445668812,0.02773501,-0.229809704
1151,3/6/13,-0.447213595,-0.245100437,0.121854359,-0.255155182
1152,3/7/13,-0.466666667,-0.359066249,-0.091855865,-0.133630621
1153,3/8/13,-0.090369611,0,-0.103279556,0.130321509
1154,3/11/13,-0.079056942,-0.06681531,-0.442718872,0
1155,3/12/13,-0.048107024,0,0.436033256,0.54272042
1156,3/13/13,0.06882472,0.571547607,-0.375277675,0.176776695
1157,3/14/13,-0.519615242,0.061237244,-0.2,0.053300179
1158,3/15/13,0.459279327,0,-0.252590743,0.06092718
1159,3/18/13,-0.008111071,-0.668153105,-0.793725393,-0.266666667
1160,3/19/13,-0.929516003,-0.434877041,-0.300122524,-0.166410059
1161,3/20/13,-0.10771877,-0.060633906,-0.277350098,-0.069337525
1162,3/21/13,-0.166666667,0.114235033,-0.125092558,-0.360843918
1163,3/22/13,-0.23570226,-0.063245553,0.144337567,0.046423835
1164,3/25/13,0.067082039,-0.200445931,-0.414254925,0.333333333
1165,3/26/13,0.04,0.17,-0.075377836,-0.400891863
1166,3/27/13,0,-0.091923882,-0.180277564,-0.227172056
1167,3/28/13,-0.29192018,-0.176776695,0.380131556,-0.321269802
1168,4/1/13,0,-0.286435777,-0.483821592,-0.29104275
1169,4/2/13,-0.183847763,0.161644772,-0.63136415,-0.120604538
1170,4/3/13,0,-0.123547822,0.280791293,-0.008111071
1171,4/4/13,-0.247487373,-0.237170825,0.18973666,0.063245553
1172,4/5/13,-0.134396801,-0.151185789,0,0.09701425
1173,4/8/13,-0.205548048,0,-0.11785113,-0.133630621
1174,4/9/13,-0.07471634,-0.165373773,-0.200445931,-0.808290377
1175,4/10/13,0,0,-0.11797002,0.396862697
1176,4/11/13,-0.360802677,0.160356745,-0.031622777,0.184147377
1177,4/12/13,0.224701579,0,0.083333333,0.516666667
1178,4/15/13,0.182827585,1.62E-17,0.048070283,-0.832050294
1179,4/16/13,-0.288675135,-0.44907312,-0.376889181,0.134164079
1180,4/17/13,0.733333333,-0.522341755,-0.177888927,-0.255155182
1181,4/18/13,-0.779843909,-0.755928946,0.16583124,0.090453403
1182,4/19/13,-0.306186218,0.496757057,-0.102062073,-0.016666667
1183,4/22/13,0.529150262,-0.149625591,0,0.0375
1184,4/23/13,-0.494974747,-0.869626357,0.33,0.126491106
1185,4/24/13,-0.303169531,-0.411096096,-0.64813836,0
1186,4/25/13,-0.377964473,-0.671751442,0.06634888,0.275
1187,4/26/13,-0.259807621,-0.702910615,0.44830599,0
1188,4/29/13,0.288675135,-0.527644853,0.142886902,0.08
1189,4/30/13,0,0.02773501,0,0.333333333
1190,5/1/13,-0.188982237,-0.083333333,0.1,-0.22710999
1191,5/2/13,-0.109108945,0,-0.288675135,-0.261861468
1192,5/3/13,-0.045226702,-0.632455532,-0.374165739,-0.188982237
1193,5/6/13,-0.472175746,0.219469056,0.100415802,-0.314940471
1194,5/7/13,0,-0.094280904,-0.537290971,-0.283473355
1195,5/8/13,-0.244948974,-0.016903085,-0.132287566,0.294627825
1196,5/9/13,0.064549722,-0.282842712,-0.224322526,-0.188982237
1197,5/10/13,-0.442718872,-0.223606798,-0.132582521,0.090453403
1198,5/13/13,-0.360843918,-0.569337567,-0.388290137,-0.057735027
1199,5/14/13,0.177237252,-0.041602515,-0.05547002,-0.204124145
1200,5/15/13,0.03441236,-0.19951886,-0.133630621,0
1201,5/16/13,0.12004901,0.121666066,-0.39,-0.376443972
1202,5/17/13,-0.245180824,-0.21875,0.185485207,-0.205548048
1203,5/20/13,0.223917147,0,0.032732684,-0.153837491
1204,5/21/13,-0.09,0.316666667,-0.585844933,-0.08
1205,5/22/13,-0.286611968,0.10441103,0.226778684,-0.166666667
1206,5/23/13,0.422577127,-0.382082869,-0.125,0.029854038
1207,5/24/13,-0.221880078,-0.228217732,-0.45,-0.264803651
1208,5/28/13,-0.194385479,-0.179605302,-0.277350098,-0.172200859
1209,5/29/13,0.433333333,0,-0.13764944,0.18973666
1210,5/30/13,0.256524758,-0.211057941,-0.057735027,-0.427922886
1211,5/31/13,-0.033333333,0,-0.090453403,0
1212,6/3/13,0.059647199,-0.360843918,0.047140452,0.190227766
1213,6/4/13,0.05547002,-0.446400088,0,0.158113883
1214,6/5/13,-0.309711241,-0.144337567,-0.38890873,-0.294627825
1215,6/6/13,-0.437683992,0.078446454,0.330747546,-0.387528801
1216,6/7/13,-0.185903201,0.333333333,-0.111803399,0
1217,6/10/13,0.133333333,0.230940108,0,0.129436916
1218,6/11/13,-0.169893372,-0.074184142,0.028867513,-0.057353933
1219,6/12/13,-0.154919334,0,-0.163299316,-0.316227766
1220,6/13/13,0.087743602,-0.292005116,-0.074278135,-0.580947502
1221,6/14/13,-0.16583124,-0.351676656,0.25924757,-0.166666667
1222,6/17/13,-0.198293269,-0.273238922,-0.530330086,-0.047245559
1223,6/18/13,-0.09701425,-0.167220497,-0.637279374,-0.549125178
1224,6/19/13,-0.11785113,-0.24553969,-0.482418151,-0.25
1225,6/20/13,-0.312771621,-0.267261242,-0.37123106,-0.347850543
1226,6/21/13,-0.033333333,0.099439606,0.591960021,-0.376301161
1227,6/24/13,-0.37123106,0.046948553,-0.8,-0.284018779
1228,6/25/13,0.03441236,0.25819889,-0.306186218,0
1229,6/26/13,-0.31524943,-0.548007755,0.060633906,0.137198868
1230,6/27/13,-0.126491106,0,-0.376889181,0.063333333
1231,6/28/13,0.166666667,-0.120096115,-0.388770957,-0.084515425
1232,7/1/13,0.213808994,-0.061237244,-0.141421356,-0.245967478
1233,7/2/13,0,-0.852980514,0,-0.258334858
1234,7/3/13,-0.561341399,-0.633173824,-0.530722778,-0.29104275
1235,7/5/13,-0.240039679,0.196116135,-0.156892908,-0.212209554
1236,7/8/13,-0.331177631,-0.02236068,0,0.129099445
1237,7/9/13,-0.272293827,-0.351676656,0.326598632,-0.116588454
1238,7/10/13,0.259807621,-0.296928723,-0.282842712,0.15
1239,7/11/13,0.035355339,-0.098198051,-0.150755672,-0.075377836
1240,7/12/13,0.367852456,0.272772363,0.901561146,-0.37125
1241,7/15/13,0,0,-0.139271504,0.0375
1242,7/16/13,0.288675135,-0.133630621,0.039528471,-0.29192018
1243,7/17/13,-0.497198031,0.472944469,0.491353815,0.583333333
1244,7/18/13,-0.040201513,0.241209076,-0.199333772,-0.355655948
1245,7/19/13,-0.416666667,-0.353553391,-0.194145069,-0.534522484
1246,7/22/13,0.021516574,-0.103279556,-0.61189168,-0.294627825
1247,7/23/13,0.09486833,-0.311551066,-0.239850806,-0.291217603
1248,7/24/13,-0.55,-0.648181216,0,-0.565756701
1249,7/25/13,0.156179038,0.141421356,0.347850543,-0.2875
1250,7/26/13,-0.223606798,0,0.12780193,-0.053452248
1251,7/29/13,0.05,-0.125890838,0.373144555,0.02236068
1252,7/30/13,0,0.092609236,-0.377964473,-0.127262019
1253,7/31/13,0,-0.381564447,0.135534369,0
1254,8/1/13,0.109108945,-0.663382386,0.333333333,0
1255,8/2/13,-0.171791138,0.065639246,-0.004056942,0.075377836
1256,8/5/13,-0.142302495,-0.076980036,0.047140452,-0.03
1257,8/6/13,0,0.541666667,-0.173205081,-0.088388348
1258,8/7/13,0.078262379,0.196116135,0.08660254,-0.40824829
1259,8/8/13,-0.316227766,-0.125092558,-0.183925565,-0.076376262
1260,8/9/13,-0.110940039,-0.264273441,0.125,0.058834841
1261,8/12/13,-0.089442719,-0.163582576,-0.668153105,-0.662912607
1262,8/13/13,0.159099026,-0.069337525,-0.671317113,0.158113883
1263,8/14/13,0.429892652,-0.59426608,-0.055901699,-0.201246118
1264,8/15/13,-0.007120441,-0.577350269,-0.376889181,-0.064549722
1265,8/16/13,0.198431348,0.182367858,-0.333333333,-0.176776695
1266,8/19/13,-0.318057375,0.149240501,0.240535118,0.23570226
1267,8/20/13,-0.1125,-0.32071349,0.521451594,-0.01767767
1268,8/21/13,-0.445589497,-0.433012702,0.1875,-0.479701612
1269,8/22/13,-0.368721958,-0.042640143,-0.381960221,0.06681531
1270,8/23/13,-0.187638837,0.25,-0.21717805,-0.109108945
1271,8/26/13,0.422115882,0.12344268,0,-0.360802677
1272,8/27/13,0.060633906,0.0375,-0.229365855,-0.526965186
1273,8/28/13,0,0.266666667,-0.071842121,-0.237170825
1274,8/29/13,-0.198935698,0.113389342,-0.187662973,-0.387528801
1275,8/30/13,-0.377964473,-0.17,-0.322043664,-0.144337567
1276,9/3/13,-0.133684849,0,0.422115882,0
1277,9/4/13,-0.390006748,-0.059141529,0.113389342,0.659966329
1278,9/5/13,0,0.110066667,-0.416219212,0.414254925
1279,9/6/13,0.392792202,-0.230940108,-0.453557368,-0.4375
1280,9/9/13,-0.438945296,0,0.092966968,-0.176776695
1281,9/10/13,0.326598632,-0.147807337,-0.504651816,-0.057353933
1282,9/11/13,0.104437967,0.592201929,-0.824957911,0.602494813
1283,9/12/13,0.221880078,-0.287257188,-0.193649167,0
1284,9/13/13,-0.042640143,-0.89566859,-0.3,0
1285,9/16/13,-0.151185789,0.110679718,-0.035355339,-0.126491106
1286,9/17/13,-0.142886902,0.618718434,0,-0.6
1287,9/18/13,-0.095343231,-0.168134561,-0.158113883,0.051031036
1288,9/19/13,-0.138675049,0.06,-0.346687623,-0.051176299
1289,9/20/13,0.046881593,-0.104257207,-0.028867513,-0.282842712
1290,9/23/13,-0.088388348,0.166666667,-0.21107528,0
1291,9/24/13,-0.125,0,-0.249615088,-0.504662406
1292,9/25/13,0,-0.064993368,-0.510310363,0.01118034
