text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"Citi Warns of  Wall Street Euphoria 

vs

Now

New All Time Highs Zone

DJIA F &lt; 29.500 (29.325)

S&amp;P500 F in 3350… https://t.co/VpffUtwUU6",FALSE,0,NA,2020-02-06T13:13:32Z,TRUE,NA,1225407177910714368,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ATAFIN,0,FALSE,FALSE,NA,NA
@dnwgta @DonaldJTrumpJr Lmao what do you have exactly? Socialist healthcare? How’s that working out lmaooooo and ok… https://t.co/97ILCF54Ib,FALSE,0,dnwgta,2020-02-06T13:12:37Z,TRUE,1225403506254893057,1225406944648867848,2275035965,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bikecrike,0,FALSE,FALSE,NA,NA
"SirNicolay’s Photography 101 is celebrating 11th Anniversary next week! For 11 days, all promo packages will be off… https://t.co/0ygQS9eObJ",FALSE,17,NA,2020-02-06T13:10:58Z,TRUE,NA,1225406532520566784,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",sirnicolay,3,FALSE,FALSE,NA,NA
RT @FadlinAhmad: Why the f would someone be living from paycheck to paycheck. Stop being in debt with the bank. Live less than u make. Save…,FALSE,0,NA,2020-02-06T13:01:51Z,FALSE,NA,1225404235832913926,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AsrulBolt,4,TRUE,FALSE,NA,NA
S&amp;P500 #Stocks advance to Fresh New Highs: https://t.co/u3fRDXtHNS,FALSE,7,NA,2020-02-06T12:37:36Z,FALSE,NA,1225398134303600640,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ALancasterGuru,0,FALSE,FALSE,NA,NA
RT @madebyregar: Ever regretted ignoring the calls of this book when you pass by it at a bookstore? Well here's your chance to read and own…,FALSE,0,NA,2020-02-06T12:24:35Z,FALSE,NA,1225394857159450625,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",angelicaaaciocs,8,TRUE,FALSE,NA,NA
Trading map for the E-mini S&amp;P500 futures contract 02/06/20. Long-term bias = bullish; intermediate-term bias = bul… https://t.co/oHLa2tzJ7N,FALSE,0,NA,2020-02-06T12:19:37Z,TRUE,NA,1225393609857519622,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",contextturtle,0,FALSE,FALSE,NA,NA
Get your TICKETS now for P500... ZIRKOH’s 16th ANNIVERSARY PRESENTATION on FEB 27 9pm... apakasaya nito kitakits! 😘… https://t.co/z68GhHhhDH,FALSE,0,NA,2020-02-06T12:09:17Z,TRUE,NA,1225391008696934404,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",ARNELLtamayo,0,FALSE,FALSE,121.00088375,14.62091892
RT @BlueChip48: Coping with Market Volatility #StockMarket #Taxes #Market #Dow #Nasdaq #S&amp;P500 https://t.co/mY1HlaNBuQ https://t.co/qggt4dV…,FALSE,0,NA,2020-02-06T12:06:31Z,FALSE,NA,1225390312379551744,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",QueenMuu2,1,TRUE,FALSE,NA,NA
Coping with Market Volatility #StockMarket #Taxes #Market #Dow #Nasdaq #S&amp;P500 https://t.co/mY1HlaNBuQ https://t.co/qggt4dVFMy,FALSE,0,NA,2020-02-06T12:05:27Z,FALSE,NA,1225390041259630594,NA,"<a href=""https://www.tdwealth.net"" rel=""nofollow"">Old Post Gen</a>",BlueChip48,1,FALSE,FALSE,NA,NA
RT @madebyregar: Ever regretted ignoring the calls of this book when you pass by it at a bookstore? Well here's your chance to read and own…,FALSE,0,NA,2020-02-06T12:01:44Z,FALSE,NA,1225389108031180800,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kyraleabriz,8,TRUE,FALSE,NA,NA
Ever regretted ignoring the calls of this book when you pass by it at a bookstore? Well here's your chance to read… https://t.co/dNxe1WWedo,FALSE,6,NA,2020-02-06T12:00:26Z,TRUE,NA,1225388779852009474,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",madebyregar,8,FALSE,FALSE,NA,NA
"RT @jimmyotx: Remember all those times President Obama bragged on twitter about all time highs for the S&amp;P500?

Me neither.",FALSE,0,NA,2020-02-06T11:34:03Z,FALSE,NA,1225382138704531456,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Daniell37166665,3,TRUE,FALSE,NA,NA
RT @StockBoardAsset: 6.2% Of S&amp;P500 Revenue Comes From China &amp; HK -- Two-Thirds Of China's Economy Is At Standstill https://t.co/qrqk3RX3PS,FALSE,0,NA,2020-02-06T11:28:19Z,FALSE,NA,1225380697713434624,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",dav_s_,22,TRUE,FALSE,NA,NA
Coping with Market Volatility #StockMarket #Taxes #Market #Dow #Nasdaq #S&amp;P500 https://t.co/7RsNMpr8H6 https://t.co/G6DHGZnvfa,FALSE,0,NA,2020-02-06T11:05:15Z,FALSE,NA,1225374892188504064,NA,"<a href=""https://www.tdwealth.net"" rel=""nofollow"">Old Post Gen</a>",TDWealthNet,0,FALSE,FALSE,NA,NA
S&amp;P500 SPY QQQ XLF VIX Oil Gold Silver Technical Analysis Chart 2/5/2020 by https://t.co/Hhw3OF1euA -… https://t.co/Yp9FAv3y2f,FALSE,0,NA,2020-02-06T11:00:42Z,TRUE,NA,1225373749593231360,NA,"<a href=""https://blockboard.net"" rel=""nofollow"">App for blockboard.net</a>",Blockboard_news,0,FALSE,FALSE,NA,NA
"We have almost 120 thousand Scan To Win winners to date! Are you the next one?

Download the UNIQLO APP now and pla… https://t.co/C06UuyYBPA",FALSE,7,NA,2020-02-06T11:00:13Z,TRUE,NA,1225373626326712320,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",UNIQLOPH,1,FALSE,FALSE,NA,NA
"#TopStories:

▪S&amp;P500, #NASDAQ index closed at a record high, US markets recover the losses from #CoronaVirus sello… https://t.co/XeqDrmxAaz",FALSE,1,NA,2020-02-06T10:57:01Z,TRUE,NA,1225372821716701185,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",getStockal,0,FALSE,FALSE,NA,NA
"RT @highlevelTrader: On Friday we get the new US unemployment rate.

As of now the S&amp;P500 ( $spy ) remains on a buy signal based on the dec…",FALSE,0,NA,2020-02-06T10:21:31Z,FALSE,NA,1225363887995916289,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SpectatorAlpha,4,TRUE,FALSE,NA,NA
Report finds 10 oil refineries with benzene above EPA's 'action level' | TheHill - The Hill https://t.co/7JjCgHqsDg… https://t.co/6TwdIBUx7t,FALSE,0,NA,2020-02-06T10:08:32Z,TRUE,NA,1225360621085978624,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",s_p500,0,FALSE,FALSE,NA,NA
"RT @oilreporting: Headlines:
- Oil prices surge +3% during session as rumor of a cure spread
- EIA Crude Inventories show worse than expect…",FALSE,0,NA,2020-02-06T09:35:02Z,FALSE,NA,1225352187418640384,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BuShakna,7,TRUE,FALSE,NA,NA
@epomboy The S&amp;P500 has to rise about 15-20% annualized in perpetuity to keep the US retirement/pension ponzi schem… https://t.co/2AHXlnxCjk,FALSE,1,epomboy,2020-02-06T09:30:18Z,TRUE,1225285366695026688,1225350999554043904,731834682,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",WFLONGWAVE,0,FALSE,FALSE,NA,NA
"Talking Heads  New  Schizophrenia Strikes 

vs

ATA MIND OVER MARKETS

Follow the Trendlines  Not the Headline

Now… https://t.co/fFaPBBNrLG",FALSE,1,NA,2020-02-06T09:13:12Z,TRUE,NA,1225346693522186245,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ATAFIN,0,FALSE,FALSE,NA,NA
"@AnonNonsense @BaldingsWorld well, I saw somewhere yesterday that 6.2% of S&amp;P500 EPS is China. So US is not just a buyer",FALSE,0,AnonNonsense,2020-02-06T09:06:44Z,FALSE,1225344035084066816,1225345068430655493,1156685085841788930,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FrontRunner1987,0,FALSE,FALSE,NA,NA
what a day...my $FMG expiring put options retraced in last hour but still locked in 190% profit. $DEG shares &gt;100%… https://t.co/eX32TtzVtI,FALSE,2,NA,2020-02-06T09:04:09Z,TRUE,NA,1225344418762260480,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MaxBlackCapital,0,FALSE,FALSE,NA,NA
"$SPX #SP500 - Daily: All elements being clearly bullish, it would be possible for traders to trade only long positi… https://t.co/84IZsysxGm",FALSE,0,NA,2020-02-06T08:56:04Z,TRUE,NA,1225342383232933888,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",CentralChartsEN,0,FALSE,FALSE,NA,NA
"$SPX #SP500 - Daily: All elements being clearly bullish, it would be possible for traders to trade only long positi… https://t.co/v2Nu7DZgpN",FALSE,0,NA,2020-02-06T08:54:49Z,TRUE,NA,1225342066433122304,NA,"<a href=""http://www.centralcharts.com"" rel=""nofollow"">CentralCharts</a>",Londinia_IA,0,FALSE,FALSE,NA,NA
"RT @thabomariri: Valentines day Rent a boyfriend promo

Ladies are you single and don't want to be left out when your  friends are enjoying…",FALSE,0,NA,2020-02-06T08:42:47Z,FALSE,NA,1225339041853431815,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gillian_Dambe,2,TRUE,FALSE,NA,NA
RT @FadlinAhmad: Why the f would someone be living from paycheck to paycheck. Stop being in debt with the bank. Live less than u make. Save…,FALSE,0,NA,2020-02-06T08:40:28Z,FALSE,NA,1225338456525570048,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cincaisusu,4,TRUE,FALSE,NA,NA
"Valentines day Rent a boyfriend promo

Ladies are you single and don't want to be left out when your  friends are e… https://t.co/ZiMVW8cFFK",FALSE,2,NA,2020-02-06T08:38:09Z,TRUE,NA,1225337872900857856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",thabomariri,2,FALSE,FALSE,NA,NA
Recent S&amp;P500 surge taking us back into my lovely 11-year ascending trendline $US500 https://t.co/aZydoCYRSX,FALSE,1,NA,2020-02-06T08:34:30Z,FALSE,NA,1225336955413635072,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JMahony_IG,0,FALSE,FALSE,NA,NA
"RT @JohannBiermann1: Long term monthly chart of the S&amp;P500.

How long can the Fed support this parabolic uptrend? https://t.co/VpMk2m1FiM",FALSE,0,NA,2020-02-06T08:07:21Z,FALSE,NA,1225330122468753408,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",silvermanglenn,8,TRUE,FALSE,NA,NA
$TSLA will also be included in S&amp;P500 this year,FALSE,1,robert_mellema,2020-02-06T07:54:47Z,FALSE,1225324058931269632,1225326960743780352,1132221020310593536,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",robert_mellema,0,FALSE,FALSE,NA,NA
@SpyfratsCall @NorthmanTrader S&amp;P500 Monthly. Divergence is not very clear on Weekly. https://t.co/V85yPiAGEP,FALSE,0,SpyfratsCall,2020-02-06T07:52:44Z,FALSE,1225322508779282432,1225326443875487744,3009839990,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mahmoodsid,0,FALSE,FALSE,NA,NA
RT @AdamKoos: The average annualized performance of the S&amp;P500 is approximately 11.88% in years when the Cleveland Browns did not win the S…,FALSE,0,NA,2020-02-06T07:48:37Z,FALSE,NA,1225325408700243968,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LibertasWM,1,TRUE,FALSE,NA,NA
"Dollar goes straight like a tank

The U.S. economy seems to be strong, leaving no chance for the EUR/USD bulls

An… https://t.co/N2a6Wj4LAK",FALSE,0,NA,2020-02-06T07:46:11Z,TRUE,NA,1225324795627212800,NA,"<a href=""https://amplifr.com"" rel=""nofollow"">Amplifr</a>",liteforex,0,FALSE,FALSE,NA,NA
@SpyfratsCall @NorthmanTrader S&amp;P500 H4 chart. I will post other charts as thread. https://t.co/kMbne2tgzB,FALSE,1,SpyfratsCall,2020-02-06T07:43:37Z,FALSE,1225322508779282432,1225324148890775555,3009839990,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mahmoodsid,0,FALSE,FALSE,NA,NA
RT @themarketear: 6.2% Of S&amp;P500 Revenue Comes From China &amp; HK  https://t.co/H9xgPvSfmG,FALSE,0,NA,2020-02-06T07:37:32Z,FALSE,NA,1225322618644987905,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anshumangosain,5,TRUE,FALSE,NA,NA
ES S&amp;P500 020620 Chart with #tradeideas and thoughts to maybe help someone #trading #Nadex #futures or… https://t.co/YALgCOXr8K,FALSE,0,NA,2020-02-06T07:36:44Z,TRUE,NA,1225322418635452419,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TraderAlfred,0,FALSE,FALSE,NA,NA
RT @FadlinAhmad: Why the f would someone be living from paycheck to paycheck. Stop being in debt with the bank. Live less than u make. Save…,FALSE,0,NA,2020-02-06T07:06:48Z,FALSE,NA,1225314884398641152,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fikrifnsr,4,TRUE,FALSE,NA,NA
Why the f would someone be living from paycheck to paycheck. Stop being in debt with the bank. Live less than u mak… https://t.co/Kok5FxZz4l,FALSE,4,NA,2020-02-06T06:54:42Z,TRUE,NA,1225311838998540289,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FadlinAhmad,4,FALSE,FALSE,NA,NA
"#NASDAQ100 #Forex #S&amp;P500 ♠️💰
NASDAQ100, S&amp;P 500 &amp; FOREX SWING TRADING
https://t.co/1jKrdF3tgx",FALSE,1,NA,2020-02-06T06:54:32Z,FALSE,NA,1225311797252644864,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SirRonie,0,FALSE,FALSE,NA,NA
"RT @JohannBiermann1: Long term monthly chart of the S&amp;P500.

How long can the Fed support this parabolic uptrend? https://t.co/VpMk2m1FiM",FALSE,0,NA,2020-02-06T06:36:53Z,FALSE,NA,1225307358181646336,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ma_Dlams,8,TRUE,FALSE,NA,NA
RT @themarketear: 6.2% Of S&amp;P500 Revenue Comes From China &amp; HK  https://t.co/H9xgPvSfmG,FALSE,0,NA,2020-02-06T06:30:14Z,FALSE,NA,1225305683203153920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AlphaHackAM,5,TRUE,FALSE,NA,NA
"RT @JohannBiermann1: Long term monthly chart of the S&amp;P500.

How long can the Fed support this parabolic uptrend? https://t.co/VpMk2m1FiM",FALSE,0,NA,2020-02-06T06:29:09Z,FALSE,NA,1225305408417542144,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Comrade_Skhokho,8,TRUE,FALSE,NA,NA
"RT @JohannBiermann1: Long term monthly chart of the S&amp;P500.

How long can the Fed support this parabolic uptrend? https://t.co/VpMk2m1FiM",FALSE,0,NA,2020-02-06T06:23:42Z,FALSE,NA,1225304039870607360,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Consigliere_MM,8,TRUE,FALSE,NA,NA
News Highlights: Top Global Markets News of the Day #Samp;P500 #economy #MarketScreener https://t.co/5iOSXVobix https://t.co/f4R5xryM5h,FALSE,0,NA,2020-02-06T06:16:20Z,FALSE,NA,1225302184725827584,NA,"<a href=""http://test.zonebourse.com"" rel=""nofollow"">Zonebourse Communauté</a>",Market_Screener,0,FALSE,FALSE,NA,NA
RT @themarketear: 6.2% Of S&amp;P500 Revenue Comes From China &amp; HK  https://t.co/H9xgPvSfmG,FALSE,0,NA,2020-02-06T06:05:47Z,FALSE,NA,1225299531228577792,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",inandontrading,5,TRUE,FALSE,NA,NA
"RT @JohannBiermann1: Long term monthly chart of the S&amp;P500.

How long can the Fed support this parabolic uptrend? https://t.co/VpMk2m1FiM",FALSE,0,NA,2020-02-06T06:01:48Z,FALSE,NA,1225298527540142081,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nickhedley,8,TRUE,FALSE,NA,NA
"RT @luisdia76242339: @theroneman @jdanbishop Not Guilty. 
The Senate Acquitted @POTUS .
Fake Impeachment was defeated!
5 more years!
The be…",FALSE,0,NA,2020-02-06T06:01:20Z,FALSE,NA,1225298410355535874,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ZahnKlyberg5,1,TRUE,FALSE,NA,NA
"RT @Callum_Thomas: 1. Happy New Month!  After all the trials and tribulations of January, the S&amp;P500 is down a crippling....  *checks notes…",FALSE,0,NA,2020-02-06T05:58:49Z,FALSE,NA,1225297775719411712,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RodMT5Harrell,20,TRUE,FALSE,NA,NA
"RT @Callum_Thomas: 3. S&amp;P500 50dma breadth rolled over from overbought levels, but is yet to reach real washout oversold levels.  As much a…",FALSE,0,NA,2020-02-06T05:56:50Z,FALSE,NA,1225297276026998784,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MarketCharts,29,TRUE,FALSE,NA,NA
RT @themarketear: 6.2% Of S&amp;P500 Revenue Comes From China &amp; HK  https://t.co/H9xgPvSfmG,FALSE,0,NA,2020-02-06T05:27:05Z,FALSE,NA,1225289789865385984,NA,"<a href=""https://mdlive.xyz"" rel=""nofollow"">Marketnewsretweet</a>",MdlAnchor,5,TRUE,FALSE,NA,NA
6.2% Of S&amp;P500 Revenue Comes From China &amp; HK  https://t.co/H9xgPvSfmG,FALSE,2,NA,2020-02-06T05:27:00Z,FALSE,NA,1225289768256274432,NA,"<a href=""https://themarketear.com/"" rel=""nofollow"">Publishing Streamliner</a>",themarketear,5,FALSE,FALSE,NA,NA
RT @StockBoardAsset: 6.2% Of S&amp;P500 Revenue Comes From China &amp; HK -- Two-Thirds Of China's Economy Is At Standstill https://t.co/qrqk3RX3PS,FALSE,0,NA,2020-02-06T05:25:04Z,FALSE,NA,1225289284627857410,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jldveglia,22,TRUE,FALSE,NA,NA
"RT @JohannBiermann1: Long term monthly chart of the S&amp;P500.

How long can the Fed support this parabolic uptrend? https://t.co/VpMk2m1FiM",FALSE,0,NA,2020-02-06T05:24:47Z,FALSE,NA,1225289211802193921,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Mercedarians,8,TRUE,FALSE,NA,NA
"RT @JohannBiermann1: Long term monthly chart of the S&amp;P500.

How long can the Fed support this parabolic uptrend? https://t.co/VpMk2m1FiM",FALSE,0,NA,2020-02-06T05:21:41Z,FALSE,NA,1225288432039137281,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",madona_macdee,8,TRUE,FALSE,NA,NA
"Long term monthly chart of the S&amp;P500.

How long can the Fed support this parabolic uptrend? https://t.co/VpMk2m1FiM",FALSE,17,NA,2020-02-06T05:14:46Z,FALSE,NA,1225286690660659200,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JohannBiermann1,8,FALSE,FALSE,NA,NA
"RT @PrometheusAM: Wait, Tesla is going into the S&amp;P500!?! With passive money on top of ESG money, it'll never go down! 🤣",FALSE,0,NA,2020-02-06T04:40:48Z,FALSE,NA,1225278141821804544,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ryanmupfudze,3,TRUE,FALSE,NA,NA
S&amp;P500: Elliott Wave and Technical Analysis for week ending 31 January 2020 https://t.co/SDRuHLhnGp via @YouTube,FALSE,1,NA,2020-02-06T04:34:19Z,FALSE,NA,1225276509490950144,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stage274,0,FALSE,FALSE,NA,NA
"RT @oilreporting: Headlines:
- Oil prices surge +3% during session as rumor of a cure spread
- EIA Crude Inventories show worse than expect…",FALSE,0,NA,2020-02-06T04:27:20Z,FALSE,NA,1225274752551596032,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CrudeOilMarket,7,TRUE,FALSE,NA,NA
"All buy signal confirmed 
Top40 index #J200 
Indi 25 index #J211
S&amp;P500 index #US500

ETFs tracking 
@SATRIX_SA 40… https://t.co/8uBdNgBh8h",FALSE,2,NA,2020-02-06T04:25:36Z,TRUE,NA,1225274317296021504,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",njabulo_goje,0,FALSE,FALSE,NA,NA
"RT @CollegeInvestin: Wannabe trader: I made a 24% return last year switching my funds up in my 401k every week.

Me: if you just kept it in…",FALSE,0,NA,2020-02-06T04:25:34Z,FALSE,NA,1225274308030877696,NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>",NathanTLange,1,TRUE,FALSE,NA,NA
"RT @oilreporting: Headlines:
- Oil prices surge +3% during session as rumor of a cure spread
- EIA Crude Inventories show worse than expect…",FALSE,0,NA,2020-02-06T04:24:04Z,FALSE,NA,1225273931701067777,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OilOilO56175560,7,TRUE,FALSE,NA,NA
"RT @CityIndexAus: SP500 – what comes next?

*Our base case has been for a pullback of between 3-5% in key equity markets including the #SP5…",FALSE,0,NA,2020-02-06T04:21:05Z,FALSE,NA,1225273182304661504,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CityIndexAus,1,TRUE,FALSE,NA,NA
"SP500 – what comes next?

*Our base case has been for a pullback of between 3-5% in key equity markets including th… https://t.co/s57q5vwTzs",FALSE,1,NA,2020-02-06T04:19:33Z,TRUE,NA,1225272796680540164,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",CityIndexAus,1,FALSE,FALSE,NA,NA
News Highlights: Top Global Markets News of the Day #Samp;P500 #economy #MarketScreener https://t.co/1WQ4SkcJpv https://t.co/uIWsnastaq,FALSE,0,NA,2020-02-06T04:16:04Z,FALSE,NA,1225271918997254144,NA,"<a href=""http://test.zonebourse.com"" rel=""nofollow"">Zonebourse Communauté</a>",Market_Screener,0,FALSE,FALSE,NA,NA
"Wannabe trader: I made a 24% return last year switching my funds up in my 401k every week.

Me: if you just kept it… https://t.co/jmxWWFMLA8",FALSE,12,NA,2020-02-06T04:11:09Z,TRUE,NA,1225270679425040384,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CollegeInvestin,1,FALSE,FALSE,NA,NA
RT @themarketear: 7th all-time-high for S&amp;P500 in 2020 https://t.co/Pu3CsSS372,FALSE,0,NA,2020-02-06T04:08:14Z,FALSE,NA,1225269948513234945,NA,"<a href=""https://mdlive.xyz"" rel=""nofollow"">Marketnewsretweet</a>",MdlAnchor,1,TRUE,FALSE,NA,NA
7th all-time-high for S&amp;P500 in 2020 https://t.co/Pu3CsSS372,FALSE,2,NA,2020-02-06T04:08:09Z,FALSE,NA,1225269926962892801,NA,"<a href=""https://themarketear.com/"" rel=""nofollow"">Publishing Streamliner</a>",themarketear,1,FALSE,FALSE,NA,NA
"@tradingview  what is the trading symbol for S&amp;P500 futures, cant find it.",FALSE,0,tradingview,2020-02-06T04:07:54Z,FALSE,NA,1225269863951691777,373457750,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DHRUVCHAN1203,0,FALSE,FALSE,NA,NA
"Trump acquitted and the S&amp;P500 scores a new high. Tear the speeches, yes!",FALSE,0,NA,2020-02-06T03:53:17Z,FALSE,NA,1225266183428984832,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PeterPanFlies,0,FALSE,FALSE,NA,NA
"Remember all those times President Obama bragged on twitter about all time highs for the S&amp;P500?

Me neither. https://t.co/osuEtRTpHJ",FALSE,11,NA,2020-02-06T03:51:02Z,FALSE,NA,1225265618519195649,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jimmyotx,3,FALSE,FALSE,NA,NA
@Pentoshiswallet The S&amp;P500,FALSE,1,Pentoshiswallet,2020-02-06T03:02:36Z,FALSE,1225121138902216705,1225253429485940737,1138993163706753029,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MarcoTrotz,0,FALSE,FALSE,NA,NA
6.2% Of S&amp;P500 Revenue Comes From China &amp; HK — Two-Thirds Of China’s Economy Is At Standstill https://t.co/E7phzQMMFy,FALSE,0,NA,2020-02-06T02:32:02Z,FALSE,NA,1225245739409797120,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",InvestWatchBlog,0,FALSE,FALSE,NA,NA
@JeterMike @dhrxsol1234 @DineshDSouza I've clipped articles about how good the 🇺🇸economy📈is NOW!When my 13 yr.old g… https://t.co/dvT3ETSSDn,FALSE,0,JeterMike,2020-02-06T02:21:46Z,TRUE,1225206823680167939,1225243154632396800,600265360,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JulioMa57488754,0,FALSE,FALSE,NA,NA
@dhrxsol1234 I've clipped articles about how good the 🇺🇸economy📈is NOW!When my 13 yr.old girl is old enough 2 vote… https://t.co/dhFe30y2v6,FALSE,0,dhrxsol1234,2020-02-06T02:19:28Z,TRUE,1225202599428677632,1225242575940005888,55976150,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JulioMa57488754,0,FALSE,FALSE,NA,NA
News Highlights: Top Global Markets News of the Day #Samp;P500 #economy #MarketScreener https://t.co/hiw2MSLDRl https://t.co/kP6JHTfn8U,FALSE,0,NA,2020-02-06T02:16:04Z,FALSE,NA,1225241720499167235,NA,"<a href=""http://test.zonebourse.com"" rel=""nofollow"">Zonebourse Communauté</a>",Market_Screener,0,FALSE,FALSE,NA,NA
"@SenThomTillis @DonaldJTrumpJr And just like that, /ESH0 is making all-time highs tonight! S&amp;P500 Futures, 3347.",FALSE,0,SenThomTillis,2020-02-06T02:14:02Z,FALSE,1225129427421495297,1225241205820162049,2964174789,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1withthewater,0,FALSE,FALSE,NA,NA
